predator,prey
0.000103251,4.19E-11
0.000103251,1.72E-10
0.000103251,0.000019
0.000103251,0.0000252
0.000191549,1.13E-12
0.000191549,1.15E-11
0.000191549,1.15E-11
0.000191549,4.19E-11
0.000191549,4.19E-11
0.000191549,7.24E-11
0.000191549,8.18E-11
0.000191549,8.18E-11
0.000191549,1.15E-10
0.000191549,1.56E-10
0.000191549,1.72E-10
0.000191549,2.24E-10
0.000191549,2.65E-10
0.000191549,4.77E-10
0.000191549,6.54E-10
0.000191549,0.00000000493
0.0000176,1.13E-12
0.0000176,9.05E-12
0.0000176,1.15E-11
0.0000176,7.24E-11
0.0000176,8.18E-11
0.0000176,1.03E-10
0.0000176,2.65E-10
0.000057,5.24E-12
0.000057,9.05E-12
0.000057,7.24E-11
0.000057,8.18E-11
0.000057,8.18E-11
0.000057,1.72E-10
0.000057,2.65E-10
0.000057,4.77E-10
0.0000799,1.13E-12
0.0000799,8.18E-11
0.0000799,8.18E-11
0.0000799,2.65E-10
0.0000799,4.77E-10
0.000328714,1.13E-12
0.000328714,9.05E-12
0.000328714,1.15E-11
0.000328714,8.18E-11
0.000328714,4.77E-10
0.000328714,6.54E-10
0.001527345,1.13E-12
0.001527345,1.15E-11
0.001527345,7.24E-11
0.001527345,8.18E-11
0.001527345,8.18E-11
0.001527345,2.24E-10
0.001527345,6.54E-10
0.000658444,1.13E-12
0.000658444,9.05E-12
0.000658444,1.15E-11
0.000658444,7.24E-11
0.000658444,8.18E-11
0.000658444,1.72E-10
0.000658444,2.24E-10
0.000658444,2.65E-10
0.000658444,4.77E-10
0.000658444,6.54E-10
0.0000681,9.05E-12
0.0000681,7.24E-11
0.0000681,0.000191549
0.0000285,1.15E-11
0.00753812,3.35E-13
0.00753812,1.13E-12
0.00753812,9.05E-12
0.00753812,1.15E-11
0.00753812,7.24E-11
0.00753812,8.18E-11
0.00753812,8.18E-11
0.00753812,1.15E-10
0.00753812,2.65E-10
0.00753812,4.77E-10
0.00753812,6.54E-10
0.006429768,1.13E-12
0.006429768,1.15E-11
0.006429768,7.24E-11
0.006429768,8.18E-11
0.006429768,1.56E-10
0.006429768,1.72E-10
0.006429768,4.77E-10
0.006429768,6.54E-10
0.000413838,5.24E-12
0.000413838,9.05E-12
0.000413838,1.15E-11
0.000413838,7.24E-11
0.000413838,8.18E-11
0.000413838,8.18E-11
0.000413838,1.15E-10
0.000413838,1.56E-10
0.000413838,1.72E-10
0.000413838,2.65E-10
0.000413838,4.77E-10
0.000413838,4.77E-10
0.000413838,6.54E-10
0.0000119,4.19E-11
0.000831104,3.35E-13
0.000831104,1.13E-12
0.000831104,4.19E-11
0.000831104,7.24E-11
0.000831104,8.18E-11
0.000831104,8.18E-11
0.000831104,2.24E-10
0.000831104,2.65E-10
0.000186584,1.13E-12
0.000186584,9.05E-12
0.000186584,1.15E-11
0.000186584,4.19E-11
0.000186584,8.18E-11
0.000186584,8.18E-11
0.000186584,2.65E-10
0.000186584,4.77E-10
0.000186584,6.54E-10
0.011575119,5.24E-12
0.011575119,9.05E-12
0.011575119,1.15E-11
0.011575119,4.19E-11
0.011575119,7.24E-11
0.011575119,8.18E-11
0.011575119,8.18E-11
0.011575119,1.15E-10
0.011575119,1.56E-10
0.011575119,1.72E-10
0.011575119,2.24E-10
0.011575119,2.65E-10
0.011575119,4.77E-10
0.011575119,6.54E-10
0.0000543,1.13E-12
0.0000543,9.05E-12
0.0000543,1.15E-11
0.0000543,7.24E-11
0.0000543,8.18E-11
0.0000543,8.18E-11
0.0000543,1.15E-10
0.0000543,4.77E-10
0.000318319,3.35E-13
0.000318319,1.13E-12
0.000318319,9.05E-12
0.000318319,1.15E-11
0.000318319,4.19E-11
0.000318319,4.19E-11
0.000318319,7.24E-11
0.000318319,8.18E-11
0.000318319,8.18E-11
0.000318319,1.03E-10
0.000318319,1.15E-10
0.000318319,1.56E-10
0.000318319,1.72E-10
0.000318319,2.65E-10
0.000318319,4.77E-10
0.000318319,4.77E-10
0.000318319,6.54E-10
0.000318319,6.54E-10
0.000318319,0.00000000493
0.00001,0.00001
0.00001,0.00001
0.00001,0.00001
0.0816,0.0028
0.0816,0.0046
0.0816,0.0031
0.0816,0.0031
0.0816,0.00002
0.0816,0.0000367
0.0816,0.0000841
0.0816,0.000615
0.0816,0.0009
0.0816,0.0002
0.0816,0.0002
0.0816,0.000475
0.0816,0.000475
0.0816,0.0004
0.0816,0.0006
0.0816,0.009
0.0816,0.00005
0.0816,0.000249
0.0816,0.0012
0.0816,0.0034
0.0816,0.0043
0.0816,0.000154
0.0816,0.0006
0.0816,0.0037
0.0816,0.0029
0.0816,0.0044
0.0816,0.00059
0.0816,0.0005
0.0816,0.00008
0.0816,0.0007
0.0816,0.00065
0.0816,0.00003
0.0816,0.00015
0.0816,0.0286
0.0816,0.0046
0.0816,0.0021
0.0005,0.000146
0.0005,0.000114
0.0005,0.0002
0.0005,0.000283
0.0005,0.0000591
0.0005,0.0001
0.0005,0.000481
0.0005,0.0014
0.0005,0.000236
0.0005,0.0568
0.0005,0.0419
0.0005,0.0217
0.0037,0.0125
0.0037,0.0226
0.0037,0.0066
0.0037,0.0374
0.0037,0.0137
0.0037,0.0388
0.0037,0.0056
0.0094,0.0125
0.0094,0.0226
0.0094,0.0066
0.0094,0.0374
0.0094,0.0388
0.0094,0.0056
0.0816,0.0028
0.0816,0.0046
0.0816,0.0031
0.0816,0.0031
0.0816,0.00002
0.0816,0.0000367
0.0816,0.0000841
0.0816,0.000615
0.0816,0.0009
0.0816,0.0002
0.0816,0.0002
0.0816,0.000475
0.0816,0.000475
0.0816,0.0004
0.0816,0.0006
0.0816,0.009
0.0816,0.00005
0.0816,0.000249
0.0816,0.0012
0.0816,0.0034
0.0816,0.0043
0.0816,0.000154
0.0816,0.0006
0.0816,0.0037
0.0816,0.0029
0.0816,0.0044
0.0816,0.00059
0.0816,0.0005
0.0816,0.00008
0.0816,0.0007
0.0816,0.00065
0.0816,0.00003
0.0816,0.00015
0.0816,0.0286
0.0816,0.0046
0.0816,0.0084
0.0816,0.0021
0.000707,0.0002
0.000707,0.00028
0.000707,0.00008
0.000707,0.00117
0.000707,0.000146
0.000707,0.000114
0.000707,0.0000591
0.000707,0.0001
0.000707,0.00003
0.000245,0.0000274
0.000245,0.00028
0.000245,0.0001
0.000245,0.00008
0.000245,0.000146
0.000245,0.000114
0.000245,0.0000591
0.000245,0.00003
0.00005,0.0000274
0.00005,0.0001
0.0000117,0.00002
0.0000117,0.0000367
0.0000117,0.000615
0.0000117,0.0002
0.0000117,0.0002
0.0000117,0.0004
0.0000117,0.00005
0.0000117,0.000249
0.0000117,0.000154
0.0000117,0.0001
0.0000117,0.00008
0.0000117,0.000114
0.0000117,0.000283
0.0000117,0.00003
0.0000117,0.0001
0.0000117,0.0002
0.0000117,0.0002
0.0000117,0.00003
0.000225,0.0000274
0.000225,0.00028
0.000225,0.0001
0.000225,0.00008
0.000225,0.000146
0.000225,0.000114
0.000225,0.0000591
0.000225,0.00003
0.000225,0.0000274
0.000225,0.00028
0.000225,0.0001
0.000225,0.00008
0.000225,0.000146
0.000225,0.000114
0.000225,0.0000591
0.000225,0.00003
0.0000342,0.0125
0.0000342,0.0226
0.0000342,0.0043
0.0000342,0.0066
0.0000342,0.0374
0.0000342,0.0137
0.0000342,0.0388
0.0000342,0.0056
0.0000367,100
0.0000367,20
0.0000367,35
0.0000367,20000
0.0000367,5000
0.00159,0.00125
0.00159,0.00028
0.00159,0.00028
0.00159,0.0057
0.0003,0.00008
0.0003,0.00117
0.000115,0.0000117
0.000115,0.0000426
0.000115,0.000166
0.000115,0.0000843
0.000115,0.00002
0.000115,0.0000367
0.000115,0.000615
0.000115,0.0002
0.000115,0.0002
0.000115,0.0004
0.000115,0.00005
0.000115,0.000249
0.000115,0.000154
0.000115,0.00008
0.000115,0.00117
0.000115,0.000146
0.000115,0.000283
0.000115,0.0000591
0.000115,0.00003
0.000115,0.0001
0.000115,0.00003
0.0071,0.000203
0.0071,0.00231
0.0071,0.000244
0.0071,0.0028
0.0071,0.0046
0.0071,0.0000841
0.0071,0.0009
0.0071,0.000475
0.0071,0.000475
0.0071,0.0006
0.0071,0.0012
0.0071,0.00059
0.0071,0.0005
0.0071,0.00204
0.0071,0.0014
0.0071,0.0007
0.0071,0.00065
0.0084,0.0028
0.0084,0.0046
0.0084,0.0031
0.0084,0.0031
0.0084,0.00002
0.0084,0.0000367
0.0084,0.0000841
0.0084,0.000615
0.0084,0.0009
0.0084,0.0002
0.0084,0.0002
0.0084,0.000475
0.0084,0.000475
0.0084,0.0004
0.0084,0.0006
0.0084,0.009
0.0084,0.00005
0.0084,0.000249
0.0084,0.0012
0.0084,0.0034
0.0084,0.0043
0.0084,0.000154
0.0084,0.0006
0.0084,0.0037
0.0084,0.0029
0.0084,0.0044
0.0084,0.00059
0.0084,0.0005
0.0084,0.00008
0.0084,0.0007
0.0084,0.00065
0.0084,0.00003
0.0084,0.00015
0.0084,0.0021
0.0217,0.0000342
0.0217,0.000923
0.0217,0.0031
0.0217,0.00002
0.0217,0.0000367
0.0217,0.00125
0.0217,0.0000841
0.0217,0.00028
0.0217,0.000615
0.0217,0.0009
0.0217,0.0002
0.0217,0.0002
0.0217,0.000475
0.0217,0.000475
0.0217,0.0004
0.0217,0.00028
0.0217,0.0006
0.0217,0.009
0.0217,0.000249
0.0217,0.0012
0.0217,0.0034
0.0217,0.0043
0.0217,0.000154
0.0217,0.0057
0.0217,0.0006
0.0217,0.0037
0.0217,0.0029
0.0217,0.0044
0.0217,0.00059
0.0217,0.0005
0.0217,0.000534
0.0217,0.00183
0.0217,0.0001
0.0217,0.00008
0.0217,0.00117
0.0217,0.000146
0.0217,0.000114
0.0217,0.0002
0.0217,0.000283
0.0217,0.0000591
0.0217,0.0001
0.0217,0.000481
0.0217,0.0014
0.0217,0.000236
0.0217,0.0026
0.0217,0.0003
0.0009,0.00002
0.0009,0.0000367
0.0009,0.0000841
0.0009,0.00028
0.0009,0.000615
0.0009,0.0002
0.0009,0.0002
0.0009,0.000475
0.0009,0.000475
0.0009,0.0004
0.0009,0.00028
0.0009,0.00005
0.0009,0.000249
0.0009,0.000154
0.0009,0.00059
0.0009,0.0005
0.0009,0.00008
0.0009,0.00117
0.0009,0.000146
0.0009,0.000114
0.0009,0.0002
0.0009,0.000283
0.0009,0.0000591
0.0009,0.0001
0.0009,0.000481
0.0009,0.0014
0.0009,0.000236
0.0009,0.00003
0.0009,0.00015
0.0009,0.0003
0.0009,0.0001
0.0009,0.0002
0.0009,0.0002
0.0009,0.00003
0.0827,0.00533
0.0827,0.0071
0.0827,0.0827
0.0827,0.00877
0.0827,0.00717
0.0827,0.0125
0.0827,0.0226
0.0827,0.0066
0.0827,0.0374
0.0827,0.0137
0.0827,0.0388
0.0827,0.0056
0.0827,0.0031
0.0827,0.00125
0.0827,0.009
0.0827,0.0043
0.0827,0.0057
0.0827,0.0037
0.0827,0.0029
0.0827,0.0044
0.0827,0.00183
0.0827,0.0026
0.0827,0.0286
0.0827,0.0046
0.0827,0.0084
0.0827,0.0305
0.0827,0.083
0.0827,0.0163
0.0827,0.0568
0.0827,0.0217
0.0000868,0.00192
0.0000868,0.00533
0.0000868,0.00523
0.0000868,0.0071
0.0000868,0.0032
0.0000868,0.00181
0.0000868,0.00433
0.0000868,0.000203
0.0000868,0.0000868
0.0000868,0.00877
0.0000868,0.00231
0.0000868,0.00717
0.0000868,0.000244
0.0000868,0.0125
0.0000868,0.0226
0.0000868,0.0043
0.0000868,0.0066
0.0000868,0.0374
0.0000868,0.0137
0.0000868,0.0388
0.0000868,0.0006
0.0000868,0.0056
0.0000868,0.0028
0.0000868,0.0046
0.0000868,0.0031
0.0000868,0.00125
0.0000868,0.0000841
0.0000868,0.00028
0.0000868,0.0009
0.0000868,0.000475
0.0000868,0.000475
0.0000868,0.0006
0.0000868,0.009
0.0000868,0.0012
0.0000868,0.0034
0.0000868,0.0043
0.0000868,0.0057
0.0000868,0.0006
0.0000868,0.0037
0.0000868,0.0029
0.0000868,0.00059
0.0000868,0.0005
0.0000868,0.00204
0.0000868,0.0014
0.0000868,0.0007
0.0000868,0.00065
0.0000868,0.0026
0.0000868,0.0021
0.0000274,0.00001
0.0000274,0.00001
0.0000274,0.00001
0.0000274,0.00001
20,0.0005
20,0.0000117
20,0.00192
20,0.00533
20,0.00523
20,0.000115
20,0.0071
20,0.00326
20,0.0000498
20,0.00616
20,0.000828
20,0.0032
20,0.00181
20,0.0000426
20,0.000166
20,0.00433
20,0.000203
20,0.0827
20,0.0000868
20,0.00877
20,0.00231
20,0.00717
20,0.000244
20,0.00000988
20,0.000609
20,0.00158
20,0.000315
20,0.00195
20,0.00085
20,0.0125
20,0.0226
20,0.0043
20,0.0066
20,0.0374
20,0.0137
20,0.0388
20,0.0056
20,0.0000342
20,0.0037
20,0.0094
20,0.0028
20,0.0046
20,0.00194
20,0.0031
20,0.0028
20,0.000923
20,0.0007
20,0.000346
20,0.0003
20,0.0003
20,0.0031
20,0.00125
20,0.0000841
20,0.00028
20,0.009
20,0.0012
20,0.0034
20,0.0043
20,0.0057
20,0.0006
20,0.0029
20,0.0044
20,0.000534
20,0.00204
20,0.00183
20,0.0001
20,0.00159
20,0.00117
20,0.0002
20,0.000283
20,0.0001
20,0.000481
20,0.0014
20,0.000236
20,0.0007
20,0.00065
20,0.00003
20,0.00015
20,0.0026
20,0.0286
20,0.0816
20,0.0046
20,0.0816
20,0.0084
20,0.107
20,0.0793
20,0.0793
20,0.0305
20,0.083
20,0.0163
20,0.0003
20,0.0568
20,0.0419
20,0.0217
20,0.0002
20,0.0002
20,0.0021
0.0002,0.00002
0.0002,0.0000367
0.0002,0.000615
0.0002,0.0002
0.0002,0.0004
0.0002,0.00005
0.0002,0.000249
0.0002,0.000154
0.0002,0.00008
0.0002,0.00117
0.0002,0.000146
0.0002,0.000114
0.0002,0.0000591
0.0002,0.00003
0.0002,0.0001
0.0002,0.00003
0.0002,0.00002
0.0002,0.0000367
0.0002,0.00008
0.0002,0.000146
0.0002,0.000114
0.0002,0.0000591
0.0002,0.00003
210,0.0286
210,0.0816
210,0.0816
210,0.107
210,0.0793
210,0.0793
210,0.0305
210,0.083
210,0.0163
210,0.0419
210,0.0217
210,20
0.00045,0.0000274
0.00045,0.0002
0.00045,0.00028
0.00045,0.0001
0.00045,0.00008
0.00045,0.000146
0.00045,0.000114
0.00045,0.0000591
0.00045,0.0001
0.00045,0.00003
0.00015,0.0000274
0.00015,0.0001
0.00015,0.000114
0.0029,20000
0.0029,5000
0.0316,0.00125
0.0316,0.00028
0.0316,0.00028
0.0316,0.0057
0.0316,0.0026
0.0001,0.00003
0.000534,0.00001
0.000534,0.00001
0.0002,0.000707
0.0002,0.000245
0.0002,0.000179
0.0002,0.00005
0.0002,0.000225
0.0002,0.000225
0.0002,0.00045
0.0002,0.00015
0.0002,0.00005
0.0002,0.000225
0.0002,0.0004
0.0002,0.0000498
0.0002,0.000828
0.0002,0.0000843
0.0002,0.0043
0.0002,0.0137
0.0002,0.0006
0.0002,0.00055
0.0002,0.0000274
0.0002,0.0007
0.0002,0.000346
0.0002,0.0002
0.0002,0.00028
0.0002,0.000534
0.0002,0.0001
0.0002,0.0001
0.0002,0.00159
0.0002,0.00008
0.0002,0.00117
0.0002,0.000146
0.0002,0.000114
0.0002,0.0002
0.0002,0.000283
0.0002,0.0000591
0.0002,0.0001
0.0002,0.000481
0.0002,0.0014
0.0002,0.000236
0.0002,0.0003
0.0002,0.0001
0.0002,0.0002
0.0002,0.0002
0.0002,0.00003
0.0003,0.000707
0.0003,0.000245
0.0003,0.000179
0.0003,0.00005
0.0003,0.000225
0.0003,0.000225
0.0003,0.00045
0.0003,0.00015
0.0003,0.00005
0.0003,0.000225
0.0003,0.0004
0.0003,0.0000498
0.0003,0.000828
0.0003,0.00181
0.0003,0.0000843
0.0003,0.0043
0.0003,0.0137
0.0003,0.0006
0.0003,0.00055
0.0003,0.0000274
0.0003,0.0007
0.0003,0.000346
0.0003,0.0002
0.0003,0.00028
0.0003,0.000534
0.0003,0.0001
0.0003,0.0001
0.0003,0.00159
0.0003,0.00008
0.0003,0.00117
0.0003,0.000146
0.0003,0.000114
0.0003,0.0002
0.0003,0.000283
0.0003,0.0000591
0.0003,0.0001
0.0003,0.000481
0.0003,0.0014
0.0003,0.000236
0.0003,0.0003
0.0003,0.0001
0.0003,0.0002
0.0003,0.0002
0.0003,0.00003
0.00192,0.0028
0.00192,0.0046
0.00192,0.0000841
0.00192,0.000615
0.00192,0.0009
0.00192,0.0002
0.00192,0.0002
0.00192,0.000475
0.00192,0.000475
0.00192,0.0004
0.00192,0.0006
0.00192,0.00005
0.00192,0.000249
0.00192,0.0012
0.00192,0.0034
0.00192,0.000154
0.00192,0.00059
0.00192,0.0005
0.00192,0.00204
0.00192,0.00159
0.00192,0.000283
0.00192,0.0007
0.00192,0.00065
0.00192,0.00003
0.00192,0.00015
0.00192,0.0001
0.00192,0.0002
0.00192,0.0002
0.0007,0.000707
0.0007,0.000245
0.0007,0.000179
0.0007,0.00005
0.0007,0.000225
0.0007,0.000225
0.0007,0.00045
0.0007,0.00015
0.0007,0.00005
0.0007,0.000225
0.0007,0.0004
0.0007,0.0000498
0.0007,0.000828
0.0007,0.0000843
0.0007,0.0043
0.0007,0.0137
0.0007,0.0006
0.0007,0.00055
0.0007,0.0000274
0.0007,0.0002
0.0007,0.00028
0.0007,0.000534
0.0007,0.0001
0.0007,0.0001
0.0007,0.00159
0.0007,0.00008
0.0007,0.00117
0.0007,0.000146
0.0007,0.000114
0.0007,0.0002
0.0007,0.000283
0.0007,0.0000591
0.0007,0.0001
0.0007,0.000481
0.0007,0.000236
0.0007,0.0003
0.0007,0.0001
0.0007,0.0002
0.0007,0.0002
0.0007,0.00003
0.0793,0.0028
0.0793,0.0046
0.0793,0.0031
0.0793,0.0031
0.0793,0.00002
0.0793,0.0000367
0.0793,0.0000841
0.0793,0.000615
0.0793,0.0009
0.0793,0.0002
0.0793,0.0002
0.0793,0.000475
0.0793,0.000475
0.0793,0.0004
0.0793,0.0006
0.0793,0.009
0.0793,0.000249
0.0793,0.0012
0.0793,0.0034
0.0793,0.0043
0.0793,0.000154
0.0793,0.0006
0.0793,0.0037
0.0793,0.0029
0.0793,0.0044
0.0793,0.00059
0.0793,0.0005
0.0793,0.00008
0.0793,0.0007
0.0793,0.00065
0.0793,0.00003
0.0793,0.00015
0.0793,0.0286
0.0793,0.0046
0.0793,0.0021
0.0793,0.0028
0.0793,0.0046
0.0793,0.0031
0.0793,0.0031
0.0793,0.00002
0.0793,0.0000367
0.0793,0.0000841
0.0793,0.000615
0.0793,0.0009
0.0793,0.0002
0.0793,0.0002
0.0793,0.000475
0.0793,0.000475
0.0793,0.0004
0.0793,0.0006
0.0793,0.009
0.0793,0.00005
0.0793,0.000249
0.0793,0.0012
0.0793,0.0034
0.0793,0.0043
0.0793,0.000154
0.0793,0.0006
0.0793,0.0037
0.0793,0.0029
0.0793,0.0044
0.0793,0.00059
0.0793,0.0005
0.0793,0.00008
0.0793,0.0007
0.0793,0.00065
0.0793,0.00003
0.0793,0.00015
0.0793,0.0286
0.0793,0.0046
0.0793,0.0021
0.000179,0.0000274
0.000179,0.0001
0.00326,0.000828
0.00326,0.0007
0.00326,0.000346
0.00326,0.000534
0.00326,0.0001
0.00326,0.00159
0.00326,0.0002
0.00326,0.000283
0.00326,0.0001
0.00326,0.000481
0.00326,0.000236
0.00326,0.0003
0.00326,0.0002
0.00326,0.0002
0.0000498,0.0000274
0.0000498,0.0001
0.00717,0.000203
0.00717,0.00231
0.00717,0.000244
0.00717,0.0028
0.00717,0.0046
0.00717,0.0009
0.00717,0.000475
0.00717,0.000475
0.00717,0.0012
0.00717,0.0005
0.00717,0.00204
0.00717,0.0014
0.00717,0.0007
0.00717,0.00065
0.000244,0.000115
0.000244,0.000166
0.000244,0.000615
0.000244,0.0002
0.000244,0.0004
0.000244,0.00005
0.000244,0.000249
0.000244,0.000154
0.000244,0.000534
0.000244,0.00117
0.000244,0.0002
0.000244,0.000283
0.000244,0.0001
0.000244,0.000481
0.000244,0.000236
0.000244,0.0002
0.000244,0.0002
0.00005,0.0000274
0.00005,0.00028
0.00005,0.0001
0.00005,0.00008
0.00005,0.000114
0.00005,0.0000591
0.00005,0.00003
0.0001,0.00001
0.0001,0.00001
0.0001,0.00001
0.0001,0.00001
0.00183,0.00001
0.00183,0.00001
0.00183,0.0000498
0.00183,0.000828
0.00183,0.00181
0.00183,0.0000426
0.00183,0.000166
0.00183,0.000244
0.00183,0.0000843
0.00183,0.0000342
0.00183,0.000923
0.00183,0.00125
0.00183,0.00028
0.00183,0.0057
0.00183,0.000534
0.00183,0.00204
0.00183,0.0001
0.00183,0.00183
0.00183,0.0001
0.00183,0.00159
0.00183,0.00008
0.00183,0.00117
0.00183,0.000146
0.00183,0.000114
0.00183,0.0002
0.00183,0.000283
0.00183,0.0000591
0.00183,0.0001
0.00183,0.000481
0.00183,0.0014
0.00183,0.000236
0.00183,0.0026
0.00183,0.0001
0.00183,0.0002
0.00183,0.0002
0.00183,0.00003
100,0.0316
100,35
0.00533,0.0028
0.00533,0.0046
0.00533,0.0031
0.00533,0.0000841
0.00533,0.0009
0.00533,0.000475
0.00533,0.000475
0.00533,0.0006
0.00533,0.009
0.00533,0.0012
0.00533,0.0034
0.00533,0.0043
0.00533,0.0037
0.00533,0.0029
0.00533,0.00059
0.00533,0.0005
0.00533,0.00204
0.00533,0.00159
0.00533,0.0007
0.00533,0.00065
0.00533,0.00015
0.00533,0.0021
0.00523,0.0028
0.00523,0.0046
0.00523,0.0031
0.00523,0.0000841
0.00523,0.000615
0.00523,0.0009
0.00523,0.0002
0.00523,0.000475
0.00523,0.000475
0.00523,0.0004
0.00523,0.0006
0.00523,0.00005
0.00523,0.000249
0.00523,0.0012
0.00523,0.0034
0.00523,0.0043
0.00523,0.000154
0.00523,0.00059
0.00523,0.0005
0.00523,0.00204
0.00523,0.00159
0.00523,0.000283
0.00523,0.0007
0.00523,0.00065
0.00523,0.00015
0.00523,0.0002
0.00523,0.0002
0.00523,0.0021
0.0003,0.000707
0.0003,0.000245
0.0003,0.000179
0.0003,0.00005
0.0003,0.000225
0.0003,0.000225
0.0003,0.00045
0.0003,0.00015
0.0003,0.00005
0.0003,0.000225
0.0003,0.0004
0.0003,0.0000498
0.0003,0.000828
0.0003,0.00181
0.0003,0.0000843
0.0003,0.0043
0.0003,0.0137
0.0003,0.0006
0.0003,0.00055
0.0003,0.0000274
0.0003,0.0007
0.0003,0.000346
0.0003,0.0002
0.0003,0.00028
0.0003,0.000534
0.0003,0.0001
0.0003,0.0001
0.0003,0.00159
0.0003,0.00008
0.0003,0.00117
0.0003,0.000146
0.0003,0.000114
0.0003,0.0002
0.0003,0.000283
0.0003,0.0000591
0.0003,0.0001
0.0003,0.000481
0.0003,0.0014
0.0003,0.000236
0.0003,0.0003
0.0003,0.0001
0.0003,0.0002
0.0003,0.0002
0.0003,0.00003
0.000609,0.000534
0.000609,0.0001
0.000609,0.00159
0.000609,0.0002
0.000609,0.000283
0.000609,0.0001
0.000609,0.000481
0.000609,0.000236
0.000609,0.0003
0.000609,0.0002
0.000609,0.0002
0.00616,0.000828
0.00616,0.0007
0.00616,0.000346
0.00616,0.000534
0.00616,0.0001
0.00616,0.00159
0.00616,0.0001
0.00616,0.0014
0.00616,0.0003
0.00616,0.0002
0.00616,0.0002
0.0000426,0.0000426
0.0000426,0.000166
0.0000426,0.0000843
0.0000426,0.00002
0.0000426,0.0000367
0.0000426,0.000615
0.0000426,0.0002
0.0000426,0.0004
0.0000426,0.00005
0.0000426,0.000249
0.0000426,0.000154
0.0000426,0.0001
0.0000426,0.00008
0.0000426,0.00117
0.0000426,0.000146
0.0000426,0.000114
0.0000426,0.0000591
0.0000426,0.00003
0.0000426,0.0001
0.0000426,0.00003
0.000166,0.0000426
0.000166,0.000166
0.000166,0.0000843
0.000166,0.00002
0.000166,0.0000367
0.000166,0.000615
0.000166,0.0002
0.000166,0.0002
0.000166,0.0004
0.000166,0.00005
0.000166,0.000249
0.000166,0.000154
0.000166,0.000534
0.000166,0.0001
0.000166,0.00008
0.000166,0.00117
0.000166,0.000146
0.000166,0.000114
0.000166,0.0002
0.000166,0.000283
0.000166,0.0000591
0.000166,0.0001
0.000166,0.000481
0.000166,0.000236
0.000166,0.00003
0.000166,0.0003
0.000166,0.0001
0.000166,0.0002
0.000166,0.0002
0.000166,0.00003
0.0002,0.0001
0.0002,0.00003
0.0032,0.000828
0.0032,0.0125
0.0032,0.0226
0.0032,0.0043
0.0032,0.0066
0.0032,0.0374
0.0032,0.0137
0.0032,0.0388
0.0032,0.0006
0.0032,0.0056
0.0032,0.0007
0.0032,0.000534
0.0032,0.0001
0.0032,0.00159
0.0032,0.0002
0.0032,0.000283
0.0032,0.0001
0.0032,0.000481
0.0032,0.000236
0.0032,0.0003
0.0032,0.0002
0.0032,0.0002
0.000828,0.0000843
0.000828,0.0002
0.000828,0.00117
0.000828,0.000146
0.000828,0.0001
0.00181,0.000828
0.00181,0.000534
0.00181,0.0001
0.00181,0.00159
0.00181,0.0002
0.00181,0.000283
0.00181,0.0001
0.00181,0.000481
0.00181,0.000236
0.00181,0.0003
0.00181,0.0002
0.00181,0.0002
0.00877,0.0071
0.00877,0.00433
0.00877,0.000203
0.00877,0.0827
0.00877,0.0000868
0.00877,0.00877
0.00877,0.00717
0.00877,0.0031
0.00877,0.00125
0.00877,0.009
0.00877,0.0012
0.00877,0.0034
0.00877,0.0043
0.00877,0.0057
0.00877,0.0037
0.00877,0.0029
0.00877,0.00183
0.00877,0.0007
0.00877,0.00065
0.00877,0.0026
0.00877,0.0021
0.0568,0.0000342
0.0568,0.000923
0.0568,0.0031
0.0568,0.00002
0.0568,0.0000367
0.0568,0.00125
0.0568,0.0000841
0.0568,0.00028
0.0568,0.000615
0.0568,0.0002
0.0568,0.0002
0.0568,0.000475
0.0568,0.000475
0.0568,0.0004
0.0568,0.00028
0.0568,0.0006
0.0568,0.009
0.0568,0.000249
0.0568,0.0012
0.0568,0.0034
0.0568,0.0043
0.0568,0.000154
0.0568,0.0057
0.0568,0.0006
0.0568,0.0037
0.0568,0.0029
0.0568,0.0044
0.0568,0.00059
0.0568,0.0005
0.0568,0.000534
0.0568,0.00183
0.0568,0.0001
0.0568,0.00008
0.0568,0.00117
0.0568,0.000146
0.0568,0.000114
0.0568,0.0002
0.0568,0.000283
0.0568,0.0000591
0.0568,0.0001
0.0568,0.000481
0.0568,0.0014
0.0568,0.000236
0.0568,0.0026
0.0568,0.0003
0.00231,0.000115
0.00231,0.000244
0.00231,0.0000841
0.00231,0.0002
0.00231,0.000475
0.00231,0.000475
0.00231,0.0006
0.00231,0.0006
0.00231,0.00059
0.00231,0.0005
0.00231,0.000534
0.00231,0.0001
0.00231,0.00159
0.00231,0.0002
0.00231,0.000283
